id,123call,2appCat.social,123calltime,2appCat.entertainment,2sms,123appCat.travel,2appCat.travel,3appCat.entertainment,3circumplex.valence,3mood,1appCat.other,1appCat.office,2mood,3sms,2appCat.finance,2smstime,123appCat.communication,1appCat.unknown,123appCat.entertainment,weekday_0,target,123activity,2appCat.weather,1appCat.social,3calltime,3appCat.other,2circumplex.valence,1appCat.weather,123appCat.utilities,3smstime,1circumplex.valence,1appCat.utilities,1appCat.communication,1appCat.travel,123circumplex.valence,123appCat.other,123appCat.builtin,3screen,1mood,1appCat.builtin,3appCat.unknown,2appCat.game,3circumplex.arousal,weekday_4,2calltime,3appCat.social,123appCat.weather,123circumplex.arousal,2appCat.utilities,123mood,2activity,3appCat.finance,3call,2appCat.office,weekday_3,123appCat.finance,1screen,1calltime,weekday_1,1appCat.entertainment,3activity,3appCat.utilities,2appCat.builtin,1appCat.finance,1smstime,1activity,3appCat.office,2call,1call,2appCat.communication,weekday_5,2appCat.other,1sms,weekday_6,2circumplex.arousal,2appCat.unknown,2screen,123sms,1circumplex.arousal,123appCat.social,123appCat.game,3appCat.travel,1appCat.game,123appCat.office,123screen,3appCat.game,weekday_2,123appCat.unknown,3appCat.builtin,123smstime,3appCat.communication,3appCat.weather
AS14.01,7,56.27729166666667,770.0,51.73294117647059,0,94.63168421052632,36.6762,170.63077777777778,0.75,7.5,15.14875,30.796,7.4,0,6.8758333333333335,,38.10379640718563,,64.55573134328358,0,6.5,0.08422695086465486,,45.81879090909091,,12.333833333333333,0.6,,17.02748888888889,,0.0,19.171703703703702,33.12785869565217,115.33007142857143,0.42857142857142855,18.54988,10.173690170940171,167.52644447927136,6.0,5.749033195020747,33.2385,51.176,-0.5,0,722.0,55.894999999999996,,-0.07142857142857142,12.370882352941177,6.928571428571429,0.07050548088338955,,0,,0,14.025738095238095,90.38897895812988,1052.0,0,42.94320833333333,0.049092970521542004,38.296,17.019568965517244,15.21738888888889,,0.11844324271273601,,6,1,41.33827131782946,0,24.414,0,0,0.0,29.29,95.45833871249226,0,0.2,47.87158394160584,71.47925000000001,,78.247,30.796,98.34004106549573,,1,31.922333333333334,7.818207547169812,,61.83357142857143,
AS14.01,11,45.81879090909091,919.0,42.94320833333333,0,94.63168421052632,115.33007142857143,51.73294117647059,0.6,7.4,23.54526086956522,90.48100000000001,6.0,0,15.21738888888889,,35.42146525096525,,47.504977011494255,0,6.4,0.09695511141144968,,64.69418867924529,722.0,24.414,0.0,,17.82186666666667,,0.6666666666666666,21.3356875,33.75685853658537,,0.38461538461538464,22.17345238095238,12.537434645669292,95.45833871249226,6.5,16.428859090909093,29.29,78.247,0.0,0,1052.0,56.27729166666667,,0.15384615384615385,19.171703703703702,6.642857142857143,0.11844324271273601,6.8758333333333335,6,30.796,1,13.718983606557376,94.50668584034507,1182.0,0,46.32331034482758,0.07050548088338955,12.370882352941177,5.749033195020747,13.040894736842105,,0.10191661063822348,,1,4,33.12785869565217,0,15.14875,0,0,0.2,,90.38897895812988,0,0.3333333333333333,52.51077005347594,71.47925000000001,36.6762,,45.71725,93.27639074502167,51.176,0,29.29,17.019568965517244,,41.33827131782946,
AS14.01,9,64.69418867924529,1119.0,46.32331034482758,0,108.91353333333333,,42.94320833333333,0.0,6.0,14.260133333333334,,6.5,0,13.040894736842105,,39.21966285714286,,46.42587341772152,0,6.2,0.08986610868646686,,44.425929577464785,1052.0,15.14875,0.6666666666666666,,18.60319642857143,,0.0,14.059384615384616,46.424700964630226,19.082,0.15384615384615385,19.057239130434784,10.253963585434175,90.38897895812988,6.4,9.175747035573123,,,0.2,1,1182.0,45.81879090909091,,-0.3076923076923077,21.3356875,6.285714285714286,0.10191661063822348,15.21738888888889,1,90.48100000000001,0,15.031672413793103,79.85759328639328,1073.0,0,49.75503846153846,0.11844324271273601,19.171703703703702,16.428859090909093,25.41133333333333,,0.049238472708441075,30.796,4,4,33.75685853658537,0,23.54526086956522,0,0,0.3333333333333333,,94.50668584034507,0,-1.2,49.67136752136752,78.247,115.33007142857143,,45.71725,87.62317544256734,78.247,0,,5.749033195020747,,33.12785869565217,
AS14.01,10,44.425929577464785,1137.0,49.75503846153846,0,22.165375,19.082,46.32331034482758,0.6666666666666666,6.5,22.100125000000002,,6.4,0,25.41133333333333,,42.00292018779343,,58.90470422535211,0,6.8,0.09261479818466345,,71.9378275862069,1182.0,23.54526086956522,0.0,,15.543690476190475,,0.4,9.899384615384616,44.56608130081301,22.605857142857143,0.3076923076923077,20.266173913043477,11.870138345864662,94.50668584034507,6.2,10.197026041666666,,,0.3333333333333333,0,1073.0,64.69418867924529,,-0.3076923076923077,14.059384615384616,6.357142857142857,0.049238472708441075,13.040894736842105,4,,0,14.727772727272727,80.38578571437245,1174.0,0,96.5766875,0.10191661063822348,21.3356875,9.175747035573123,,1427.0,0.12668931120732582,90.48100000000001,4,2,46.424700964630226,1,14.260133333333334,1,0,-1.2,,79.85759328639328,1,0.2,56.6616339869281,,,,90.48100000000001,85.0922175936493,,0,,16.428859090909093,1427.0,33.75685853658537,
AS14.01,6,71.9378275862069,1107.0,96.5766875,1,26.09057142857143,22.605857142857143,49.75503846153846,0.0,6.4,11.590428571428571,,6.2,0,,1427.0,45.05189876033058,,67.79597674418605,0,6.5,0.09831002870640414,,45.400999999999996,1073.0,14.260133333333334,0.4,,12.297714285714285,,0.6,13.217333333333332,37.70818,31.324166666666667,0.3333333333333333,15.727866666666667,36.13100929368029,79.85759328639328,6.8,163.0020430107527,,,-1.2,0,1174.0,44.425929577464785,,-0.4666666666666667,9.899384615384616,6.466666666666667,0.12668931120732582,25.41133333333333,4,,0,25.41133333333333,53.022714285623465,,0,76.369,0.049238472708441075,14.059384615384616,10.197026041666666,,,0.1190023022034455,,2,0,44.56608130081301,0,22.100125000000002,0,1,0.2,,80.38578571437245,1,-0.4,51.88561111111111,,19.082,,,76.53954020775471,,0,,9.175747035573123,1427.0,46.424700964630226,
AS14.01,6,45.400999999999996,556.0,76.369,0,26.62969230769231,31.324166666666667,96.5766875,0.4,6.2,19.85333333333333,,6.8,1,,,44.126666666666665,,95.20052631578947,1,6.5,0.10336647095107983,,64.292,1174.0,22.100125000000002,0.6,,10.885074074074074,1427.0,0.5,9.2498,47.93918571428571,,0.5,17.95495238095238,51.7080692124105,80.38578571437245,6.5,33.94523880597015,,,0.2,0,,71.9378275862069,,-0.2857142857142857,13.217333333333332,6.5,0.1190023022034455,,2,,0,,82.05848351415696,248.0,0,93.607,0.12668931120732582,9.899384615384616,163.0020430107527,,,0.06440779944246815,,0,4,37.70818,0,11.590428571428571,0,0,-0.4,,53.022714285623465,1,-0.75,65.97297619047619,57.203,22.605857142857143,57.203,,75.28299999933739,,0,,10.197026041666666,1427.0,44.56608130081301,
AS14.01,5,64.292,470.0,93.607,0,35.456,,76.369,0.6,6.8,21.2935,17.107,6.5,0,,,50.58701606425703,,78.96711111111111,0,6.6,0.07802690760674386,,61.47575,,11.590428571428571,0.5,,20.612000000000002,,0.25,51.45275,57.01562015503876,60.247,0.46153846153846156,17.647666666666666,57.64030446927374,53.022714285623465,6.5,7.079213740458015,,57.203,-0.4,0,248.0,45.400999999999996,,-0.5833333333333334,9.2498,6.615384615384615,0.06440779944246815,,0,,0,9.2256,80.70804098199625,1360.0,1,74.52016666666667,0.1190023022034455,13.217333333333332,33.94523880597015,9.2256,,0.05067062117431789,,4,1,47.93918571428571,0,19.85333333333333,0,0,-0.75,,82.05848351415696,0,-0.6666666666666666,58.3807027027027,57.203,31.324166666666667,,17.107,74.83381883908008,,0,,163.0020430107527,,37.70818,
AS14.01,6,61.47575,602.0,74.52016666666667,0,60.247,60.247,93.607,0.5,6.5,29.93057142857143,,6.5,0,9.2256,,51.50079336734694,,141.40737931034482,0,7.4,0.06346849295937818,,59.00268888888889,248.0,19.85333333333333,0.25,,26.20027272727273,,0.3333333333333333,18.0715,49.106492227979274,,0.36363636363636365,23.76104761904762,15.09177251184834,82.05848351415696,6.6,5.68591719745223,,,-0.75,0,1360.0,64.292,,-0.5833333333333334,51.45275,6.538461538461538,0.05067062117431789,,4,17.107,0,8.157375,71.23175472583411,1263.0,0,165.07042857142858,0.06440779944246815,9.2498,7.079213740458015,6.377,,0.0753270582613485,,1,1,57.01562015503876,0,21.2935,0,0,-0.6666666666666666,,80.70804098199625,0,-0.4,60.162148648648646,57.203,,,17.107,76.27020000345566,57.203,1,,33.94523880597015,,47.93918571428571,
AS14.01,6,59.00268888888889,1234.0,165.07042857142858,0,60.247,,74.52016666666667,0.25,6.5,43.33175,,6.6,0,6.377,,47.540586776859506,,124.47102564102565,0,7.4,0.08212726465599839,,44.16171875,1360.0,21.2935,0.3333333333333333,,74.483,,1.0,115.4718,38.1300987654321,,0.5454545454545454,31.587652173913042,7.535257080610021,80.70804098199625,7.4,9.582555555555556,,,-0.6666666666666666,0,1263.0,61.47575,,-0.6153846153846154,18.0715,6.857142857142857,0.0753270582613485,9.2256,1,,1,8.157375,67.45417413426871,1195.0,0,78.3975,0.05067062117431789,51.45275,5.68591719745223,,,0.12038411453232876,17.107,1,4,49.106492227979274,0,29.93057142857143,0,0,-0.4,,71.23175472583411,0,-0.8,52.307436090225565,,60.247,,17.107,71.97346168723062,,0,,7.079213740458015,,57.01562015503876,
AS14.01,12,44.16171875,1073.0,78.3975,0,,,165.07042857142858,0.3333333333333333,6.6,13.489875,23.195,7.4,0,,,47.75823255813953,,139.2476,0,7.0,0.09155809266285611,,39.15723333333333,1263.0,29.93057142857143,1.0,,45.05404545454546,,0.8,25.179133333333333,65.08548,,0.75,28.873347826086956,7.4635885057471265,71.23175472583411,7.4,6.685560747663551,,,-0.4,1,1195.0,59.00268888888889,,-0.5333333333333333,115.4718,7.133333333333334,0.12038411453232876,6.377,1,,0,6.377,101.04455433980283,977.0,0,154.90775000000002,0.0753270582613485,18.0715,9.582555555555556,,,0.07896310519489105,,4,7,38.1300987654321,0,43.33175,0,0,-0.8,,67.45417413426871,0,-0.4,47.886244604316545,1.0590000000000002,,1.0590000000000002,23.195,75.15944554876575,,0,,5.68591719745223,,49.106492227979274,
AS14.01,11,39.15723333333333,1056.0,154.90775000000002,0,34.234,,78.3975,1.0,7.4,8.575333333333333,,7.4,0,,,40.209717877094974,,119.395025,0,7.25,0.09311114060009344,,45.90823076923077,1195.0,43.33175,0.8,,40.334275862068964,,0.8,23.849777777777778,27.575140495867767,34.234,0.8571428571428571,23.001136363636363,13.691394736842105,67.45417413426871,7.0,24.064507142857142,,1.0590000000000002,-0.8,0,977.0,44.16171875,,-0.8,25.179133333333333,7.266666666666667,0.07896310519489105,,4,23.195,0,15.682166666666667,85.58411382271994,,0,123.50862500000001,0.12038411453232876,115.4718,6.685560747663551,15.682166666666667,,0.07998620207306052,,7,0,65.08548,1,13.489875,0,0,-0.4,,101.04455433980283,0,-1.2,42.97078504672897,1.0590000000000002,,,23.195,80.24335096260678,,0,,9.582555555555556,,38.1300987654321,
AS14.01,7,45.90823076923077,977.0,123.50862500000001,0,19.6325,34.234,154.90775000000002,0.8,7.4,11.29042857142857,,7.0,0,15.682166666666667,,61.21109917355372,,150.537825,0,8.0,0.07706612291275658,,44.072,977.0,13.489875,0.8,,19.280142857142856,,0.75,14.09568,143.3713695652174,5.031000000000001,0.7857142857142857,11.352571428571428,14.5741926910299,101.04455433980283,7.25,5.600851851851852,,,-0.4,0,,39.15723333333333,,-0.7857142857142857,23.849777777777778,7.214285714285714,0.07998620207306052,,7,,0,15.682166666666667,250.01721278657294,,0,182.20683333333332,0.07896310519489105,25.179133333333333,24.064507142857142,,,0.07224906147031816,23.195,0,0,27.575140495867767,0,8.575333333333333,0,1,-1.2,,85.58411382271994,0,-0.75,41.55012244897959,1.0590000000000002,,,23.195,120.51051145200512,1.0590000000000002,0,,6.685560747663551,,65.08548,
AS14.01,0,44.072,,182.20683333333332,0,19.6325,5.031000000000001,123.50862500000001,0.8,7.0,8.564454545454545,,7.25,0,,,58.04457894736842,,137.875375,1,7.2,0.05541886416591647,,17.251,,8.575333333333333,0.75,,16.677647058823528,,1.0,,47.68673913043478,,0.8461538461538461,9.36225,15.542988679245282,85.58411382271994,8.0,6.301619718309859,,,-1.2,0,,45.90823076923077,,-1.0769230769230769,14.09568,7.384615384615385,0.07224906147031816,15.682166666666667,0,,0,11.767066666666667,57.30717140606473,,0,62.348,0.07998620207306052,23.849777777777778,5.600851851851852,9.157,,0.014021328954370726,,0,0,143.3713695652174,0,11.29042857142857,0,0,-0.75,,250.01721278657294,0,-1.25,42.654333333333334,,34.234,,,118.45563902622315,,0,,24.064507142857142,,27.575140495867767,
AS14.01,1,17.251,982.0,62.348,0,11.378333333333334,,182.20683333333332,0.75,7.25,12.091333333333333,,8.0,0,9.157,,72.70852307692307,,193.3651111111111,0,6.4,0.056719234964857694,,162.3325,,11.29042857142857,1.0,,24.785296296296295,,0.6,34.00048275862069,51.47844444444444,14.552000000000001,0.7692307692307693,10.611266666666667,5.685853820598006,250.01721278657294,7.2,5.463528409090909,,,-0.75,0,,44.072,,-1.0769230769230769,,7.461538461538462,0.014021328954370726,,0,,0,11.449066666666667,138.34959999414593,982.0,1,216.05365517241378,0.07224906147031816,14.09568,6.301619718309859,14.887166666666666,1367.0,0.08388731446988419,,0,1,47.68673913043478,0,8.564454545454545,1,0,-1.25,,57.30717140606473,1,-1.2,123.8815,,5.031000000000001,,,149.7264528274536,,0,,5.600851851851852,1367.0,143.3713695652174,
AS14.01,9,162.3325,890.0,216.05365517241378,1,12.489,14.552000000000001,62.348,1.0,8.0,18.4025,,7.2,0,14.887166666666666,1367.0,45.71956953642384,,143.45134615384615,0,7.2,0.0626735987349934,,100.64113636363636,,8.564454545454545,0.6,,29.437372093023257,,0.8,19.985214285714285,40.68124836601307,8.363,0.7857142857142857,12.059310344827587,6.209404958677686,57.30717140606473,6.4,6.735679324894515,,,-1.25,0,982.0,17.251,,-0.7857142857142857,34.00048275862069,7.142857142857143,0.08388731446988419,9.157,0,,0,10.2655,101.38226118194527,878.0,0,49.711684210526315,0.014021328954370726,,5.463528409090909,4.347666666666667,1384.0,0.09011215278072526,,1,8,51.47844444444444,0,12.091333333333333,1,0,-1.2,,138.34959999414593,2,0.0,115.385890625,,,,,112.29572574191272,,1,,6.301619718309859,1376.0,47.68673913043478,
AS14.01,9,100.64113636363636,890.0,49.711684210526315,1,12.489,8.363,216.05365517241378,0.6,7.2,6.7973333333333334,,6.4,1,4.347666666666667,1384.0,42.686231503579954,,115.70927272727273,0,6.6,0.09670326779257722,,65.96041379310346,982.0,12.091333333333333,0.8,,28.10177358490566,1367.0,0.5,22.3587,36.9644,,0.6666666666666666,12.345625,6.1949288256227755,138.34959999414593,7.2,6.198744966442953,,,-1.2,0,878.0,162.3325,,-0.21428571428571427,19.985214285714285,6.933333333333334,0.09011215278072526,14.887166666666666,1,,1,11.374,75.89378787243005,,0,23.707444444444445,0.08388731446988419,34.00048275862069,6.735679324894515,,546.0,0.11611033612712221,,8,0,40.68124836601307,0,18.4025,1,0,0.0,,101.38226118194527,3,0.75,101.79172527472528,,14.552000000000001,,,102.78122609923216,,0,,5.463528409090909,1099.0,51.47844444444444,
AS14.01,10,65.96041379310346,903.0,23.707444444444445,1,8.363,,49.711684210526315,0.8,6.4,10.7526,,7.2,1,,546.0,57.842253731343284,,36.035642857142854,0,6.8,0.0877134485266481,,70.2382,878.0,18.4025,0.5,,20.48511111111111,1384.0,0.6,16.572666666666667,108.74622935779817,,0.6666666666666666,12.056588235294118,6.156653306613227,101.38226118194527,6.6,4.8867345132743365,,,0.0,1,,100.64113636363636,,0.07142857142857142,22.3587,6.733333333333333,0.11611033612712221,4.347666666666667,8,,0,4.347666666666667,150.1848000073434,999.0,0,28.4482,0.09011215278072526,19.985214285714285,6.198744966442953,,,0.056917856672096825,,0,2,36.9644,0,6.7973333333333334,0,0,0.75,,75.89378787243005,2,-0.4,82.02143689320388,,8.363,,,103.07312781470166,,0,,6.735679324894515,965.0,40.68124836601307,
AS14.01,3,70.2382,965.0,28.4482,0,21.291333333333334,,23.707444444444445,0.5,7.2,6.827,,6.6,1,,,67.58311782477341,,41.97903125,0,7.8,0.08902039983139838,,199.3922,,6.7973333333333334,0.6,,21.293235294117647,546.0,0.8,22.169999999999998,65.14215853658537,21.291333333333334,0.6666666666666666,7.907555555555556,8.36268671679198,75.89378787243005,6.8,13.58319708029197,,,0.75,0,999.0,65.96041379310346,,-0.21428571428571427,16.572666666666667,6.866666666666666,0.056917856672096825,,0,,0,17.023285714285713,156.86894185598496,897.0,0,86.03933333333333,0.11611033612712221,22.3587,4.8867345132743365,17.023285714285713,,0.09403300669497609,,2,1,108.74622935779817,1,10.7526,0,0,-0.4,,150.1848000073434,1,-0.8,87.15826086956521,,,,,116.89938461339032,,0,,6.198744966442953,546.0,36.9644,
AS14.01,4,199.3922,947.0,86.03933333333333,0,38.5528,21.291333333333334,28.4482,0.6,6.6,6.2964,,6.8,0,17.023285714285713,,74.34050746268656,,69.29345,0,7.25,0.08346092503030439,,36.06109090909091,999.0,10.7526,0.8,,27.762125,,1.0,33.977333333333334,35.431948051948055,64.445,0.8,7.825529411764705,8.982056149732621,150.1848000073434,7.8,7.6305645161290325,,,-0.4,0,897.0,70.2382,,-0.4666666666666667,22.169999999999998,7.066666666666666,0.09403300669497609,,2,,0,16.52246153846154,162.1127804953878,895.0,0,78.21233333333333,0.056917856672096825,16.572666666666667,13.58319708029197,15.938166666666667,,0.09943191172384026,,1,1,65.14215853658537,0,6.827,0,1,-0.8,,156.86894185598496,0,-0.2,88.19098039215686,29.084,,29.084,,155.97931716780167,,0,,4.8867345132743365,,108.74622935779817,
AS14.01,4,36.06109090909091,497.0,78.21233333333333,0,38.5528,64.445,86.03933333333333,0.8,6.8,6.8404,,7.8,0,15.938166666666667,,53.067646341463416,,73.00444444444445,1,7.6,0.08963283988793323,,93.23925,897.0,6.827,1.0,,22.413521739130434,,0.75,12.1035,57.29567816091954,,0.8571428571428571,6.674882352941176,9.101164619164619,156.86894185598496,7.25,6.1444246575342465,,29.084,-0.8,0,895.0,199.3922,,-0.42857142857142855,33.977333333333334,7.285714285714286,0.09943191172384026,17.023285714285713,1,,0,15.026533333333333,93.74739326252029,97.0,0,60.62433333333333,0.09403300669497609,22.169999999999998,7.6305645161290325,5.303000000000001,98.0,0.07481624304311597,,1,2,35.431948051948055,0,6.2964,2,0,-0.2,,162.1127804953878,2,-0.25,102.85191111111111,29.084,21.291333333333334,,,136.68285992451678,,0,,13.58319708029197,98.0,65.14215853658537,
AS14.01,5,93.23925,626.0,60.62433333333333,2,39.4336,,78.21233333333333,1.0,7.8,11.6098,,7.25,0,5.303000000000001,98.0,46.273004761904765,,57.80209090909091,0,7.4,0.09233978713523613,,61.28171428571429,895.0,6.2964,0.75,,21.990103448275864,,1.0,21.0882,43.572760869565215,22.759333333333334,0.9285714285714286,8.248866666666666,14.17026273458445,162.1127804953878,7.6,33.419728155339804,,,-0.2,0,97.0,36.06109090909091,,-0.23076923076923078,12.1035,7.571428571428571,0.07481624304311597,15.938166666666667,1,,0,12.681909090909091,64.96594913935257,1020.0,1,18.72,0.09943191172384026,33.977333333333334,6.1444246575342465,11.088666666666667,,0.10204105896824718,,2,2,57.29567816091954,0,6.8404,0,0,-0.25,,93.74739326252029,2,-0.25,72.9377619047619,29.084,64.445,,,110.73807391394742,29.084,0,,7.6305645161290325,98.0,35.431948051948055,
AS14.01,6,61.28171428571429,751.0,18.72,0,22.759333333333334,22.759333333333334,60.62433333333333,0.75,7.25,10.526666666666667,,7.6,2,11.088666666666667,,48.80314893617021,,43.25884090909091,0,7.6,0.08980377815443111,,67.74038095238095,97.0,6.8404,1.0,,18.417853658536586,98.0,1.0,20.153095238095236,46.75272839506173,,0.9285714285714286,9.7131875,15.167296296296296,93.74739326252029,7.4,12.092644808743168,,,-0.25,0,1020.0,93.23925,,-0.07692307692307693,21.0882,7.428571428571429,0.10204105896824718,5.303000000000001,2,,0,7.484090909090909,84.64628414899272,1137.0,0,39.32203571428571,0.07481624304311597,12.1035,33.419728155339804,6.408833333333333,,0.09192955182229204,,2,2,43.572760869565215,0,11.6098,0,0,-0.25,,64.96594913935257,2,0.2,78.63965384615385,,,,,83.58543504184827,,1,,6.1444246575342465,98.0,57.29567816091954,
AS14.01,5,67.74038095238095,1131.0,39.32203571428571,0,22.759333333333334,,18.72,1.0,7.6,7.066333333333334,,7.4,0,6.408833333333333,,49.105136563876655,,37.15424390243903,0,7.6,0.07998543330810158,,43.88316666666667,1020.0,11.6098,1.0,,20.977166666666665,,1.0,22.449454545454547,54.11195151515152,,1.0,9.623941176470588,15.855205607476636,64.96594913935257,7.6,7.963676056338028,,,-0.25,0,1137.0,61.28171428571429,,0.07142857142857142,20.153095238095236,7.533333333333333,0.09192955182229204,11.088666666666667,2,,1,7.480833333333333,96.90226666291555,1343.0,0,38.603,0.10204105896824718,21.0882,12.092644808743168,6.0169999999999995,,0.04598568913376553,,2,1,46.75272839506173,0,10.526666666666667,0,0,0.2,,84.64628414899272,0,0.2,59.45295,,22.759333333333334,,,86.37398213756327,,0,,33.419728155339804,,43.572760869565215,
AS14.01,4,43.88316666666667,1179.0,38.603,0,17.061333333333334,,39.32203571428571,1.0,7.4,7.98325,,7.6,0,6.0169999999999995,,53.73031899641577,,73.9177375,0,7.2,0.06293940971669729,,76.81531428571428,1137.0,10.526666666666667,1.0,,22.005650793650794,,1.0,23.103129032258064,64.61422,17.061333333333334,1.0,8.5931875,10.083997903563942,84.64628414899272,7.6,9.646519736842105,,,0.2,1,1343.0,67.74038095238095,,0.0,22.449454545454547,7.533333333333333,0.04598568913376553,6.408833333333333,2,,0,19.0315,206.41568224452377,1100.0,0,103.83662790697674,0.09192955182229204,20.153095238095236,7.963676056338028,41.9874,,0.05090298819403429,,1,1,54.11195151515152,0,7.066333333333334,0,0,0.2,,96.90226666291555,0,-0.4,68.20120588235294,,,,,118.43656363378874,,0,,12.092644808743168,,46.75272839506173,
AS14.01,4,76.81531428571428,1138.0,103.83662790697674,0,19.083333333333332,17.061333333333334,38.603,1.0,7.6,11.4745,,7.6,0,41.9874,,56.6734113785558,,84.04975384615385,0,7.6,0.06864991365487576,,96.85626086956522,1343.0,7.066333333333334,1.0,,22.22228813559322,,0.8,20.469058823529412,51.261577464788736,21.105333333333334,0.9333333333333333,8.948625,8.053599056603774,96.90226666291555,7.2,6.289330769230769,,,0.2,0,1100.0,43.88316666666667,,-0.13333333333333333,23.103129032258064,7.466666666666667,0.05090298819403429,6.0169999999999995,1,,0,22.641727272727273,99.10597162889252,1055.0,0,50.064,0.04598568913376553,22.449454545454547,9.646519736842105,7.023666666666666,849.0,0.10906106363682747,,1,2,64.61422,1,7.98325,1,0,-0.4,,206.41568224452377,1,-0.2,77.75468571428571,,,,,127.12502512380709,,0,,7.963676056338028,849.0,54.11195151515152,
AS14.01,6,96.85626086956522,1110.0,50.064,1,22.5105,21.105333333333334,103.83662790697674,1.0,7.6,9.241,,7.2,0,7.023666666666666,849.0,58.32577313432836,3.148,91.95373684210526,0,7.5,0.1234768872013815,,789.459,1100.0,7.98325,0.8,,19.99904347826087,,1.0,15.036333333333333,59.71760465116279,23.53865,0.9333333333333333,9.799,8.263524934383202,206.41568224452377,7.6,8.732515151515152,,,-0.4,0,1055.0,76.81531428571428,,-0.26666666666666666,20.469058823529412,7.466666666666667,0.10906106363682747,41.9874,1,,0,21.522916666666667,221.17169999054497,1149.0,0,125.556,0.05090298819403429,23.103129032258064,6.289330769230769,6.81675,1096.0,0.21424877162423497,,2,3,51.261577464788736,0,11.4745,4,1,-0.2,,99.10597162889252,5,-0.2,119.4197868852459,,17.061333333333334,,,162.08314150684288,,0,3.148,9.646519736842105,1047.0,64.61422,
AS14.01,5,789.459,1112.0,125.556,4,23.221260869565217,23.53865,50.064,0.8,7.2,105.66839999999999,,7.6,1,6.81675,1096.0,52.69742060085837,,91.46436,1,7.6,0.11906845794519515,,13.735000000000001,1055.0,11.4745,1.0,,16.45625,849.0,1.0,10.056333333333333,50.65620833333333,,0.9333333333333333,55.796952380952376,9.56091961414791,99.10597162889252,7.5,15.747731707317072,,,-0.2,0,1149.0,96.85626086956522,,-0.13333333333333333,15.036333333333333,7.428571428571429,0.21424877162423497,7.023666666666666,2,,0,6.905428571428572,107.5577735855895,,0,137.29281818181818,0.10906106363682747,20.469058823529412,8.732515151515152,,,0.030478923798963695,,3,0,59.71760465116279,0,9.241,0,0,-0.2,3.148,221.17169999054497,5,0.0,165.1264642857143,,21.105333333333334,,,133.16864772366756,,0,3.148,6.289330769230769,1047.0,51.261577464788736,
AS14.01,5,13.735000000000001,1062.0,137.29281818181818,0,23.53865,,125.556,1.0,7.6,12.097333333333333,,7.5,4,,,55.09503977272727,,122.46980769230768,0,7.0,0.08797776538921999,,201.99441666666667,1149.0,9.241,1.0,,15.434571428571429,1096.0,0.8,17.2815,55.2632,,0.9333333333333333,55.97490476190476,11.755369491525423,221.17169999054497,7.6,11.508780701754386,3.148,,-0.2,0,,789.459,,-0.3333333333333333,10.056333333333333,7.571428571428571,0.030478923798963695,6.81675,3,,0,37.886153846153846,121.43629213129533,933.0,1,110.60271428571428,0.21424877162423497,15.036333333333333,15.747731707317072,51.69477777777778,,0.0196753225383989,,0,2,50.65620833333333,0,105.66839999999999,0,0,0.0,,107.5577735855895,4,-0.8,283.5164705882353,,23.53865,,,150.89816508990413,,0,3.148,8.732515151515152,1096.0,59.71760465116279,
AS14.01,2,201.99441666666667,933.0,110.60271428571428,0,20.991,,137.29281818181818,1.0,7.5,8.0944,,7.6,0,51.69477777777778,,51.714693396226416,,94.31004081632653,0,7.8,0.05155631470295546,,102.87125,,105.66839999999999,0.8,,18.10568085106383,,1.0,21.601894736842105,48.53981012658228,20.991,0.9230769230769231,55.70190476190476,23.56187462686567,107.5577735855895,7.0,38.056928057553954,,,0.0,0,933.0,13.735000000000001,,-0.35714285714285715,17.2815,7.357142857142857,0.0196753225383989,,0,,0,51.69477777777778,77.1891372460945,,0,65.10554166666667,0.030478923798963695,10.056333333333333,11.508780701754386,,,0.10275824852950446,,2,0,55.2632,0,12.097333333333333,0,0,-0.8,,121.43629213129533,0,-0.25,159.04933333333332,166.6525,,166.6525,,99.92493442140642,,1,,15.747731707317072,,50.65620833333333,
AS14.01,3,102.87125,913.0,65.10554166666667,0,17.487777777777776,20.991,110.60271428571428,0.8,7.6,23.222875,,7.0,0,,,45.08445895522388,,68.2232641509434,0,8.0,0.09116167670288353,,9.907333333333334,933.0,12.097333333333333,1.0,,19.62878260869565,,0.75,22.459,34.140557692307695,17.049875,0.8333333333333334,15.72836842105263,20.07244474393531,121.43629213129533,7.8,7.160703389830508,,166.6525,-0.8,0,,201.99441666666667,,-0.5,21.601894736842105,7.466666666666667,0.10275824852950446,51.69477777777778,2,,1,56.01833333333334,79.78786955709043,873.0,0,33.65746666666667,0.0196753225383989,17.2815,38.056928057553954,62.503666666666675,,0.15105145904074724,,0,1,48.53981012658228,0,8.0944,0,0,-0.25,,77.1891372460945,0,-0.4,116.98336,166.6525,,,,91.035055548537,,0,,11.508780701754386,,55.2632,
