,id,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,target,smstime,calltime,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
1469,AS14.17,7.230769230769232,0.6923076923076923,0.8461538461538461,0.1747052254599145,66.79821187358789,9,1,5.1474,34.91487654320988,224.66872727272727,21.08,1805.9609,30.121,16.565529411764707,40.07350526315789,18.2863125,25.867125,13.132117105263161,,7.25,989.0,1037.0,1,0,0,0,0,0,0
1470,AS14.17,7.25,0.6666666666666666,0.8333333333333334,0.11731118362707965,62.40942052694466,8,1,5.395726086956521,22.781,237.49327272727268,21.08,1805.9609,91.32913497518275,27.44579166666667,64.47351190476189,281.6606333333333,25.867125,26.271,,7.4,995.0,1035.0,0,1,0,0,0,0,0
1471,AS14.17,7.5,0.6666666666666666,1.0,0.09386924981313688,64.53270054628504,4,2,7.562982222222222,37.58184615384616,144.9152380952381,25.677999999999997,1805.9609,60.74846153846154,35.09719230769231,90.81065909090908,381.4615,25.867125,19.066833333333328,,7.5,992.0,1036.0,0,0,1,0,0,0,0
1472,AS14.17,7.384615384615384,0.4615384615384616,0.9230769230769232,0.11164636956549777,72.32887740244809,5,2,8.6794696485623,34.46842934782609,132.25827777777778,25.677999999999997,1805.9609,59.78275,34.45864516129032,76.3254857142857,292.5152413793104,25.867125,15.46725,,7.2,990.0,1034.0,0,0,0,1,0,0,0
1473,AS14.17,7.357142857142858,0.35714285714285715,0.9285714285714286,0.1203854961012345,71.31615278373161,6,3,11.434530158730158,37.508328125,117.9645,25.677999999999997,1805.9609,58.398058823529404,27.46746153846154,50.2823375,19.844428571428573,25.867125,11.177444444444443,,7.0,986.0,1031.0,0,0,0,0,1,0,0
1474,AS14.17,7.2142857142857135,-0.07142857142857142,0.8571428571428571,0.12473870462110967,80.35916116710534,3,2,10.749068702290078,26.22431081081081,128.65371739130435,25.677999999999997,1805.9609,38.585142857142856,19.14808333333333,46.699137931034485,16.408941176470588,25.867125,13.04,,7.0,982.0,1027.0,0,0,0,0,0,1,0
1475,AS14.17,7.066666666666666,-0.06666666666666668,0.9333333333333332,0.15772641566042614,74.08144092559813,5,5,8.820164383561643,33.845227586206896,142.243,25.677999999999997,1805.9609,25.8255,14.315,42.88975714285714,12.020083333333336,25.867125,20.074,,7.25,975.0,1027.0,0,0,0,0,0,0,1
1476,AS14.17,7.071428571428571,-0.07142857142857142,1.0,0.1286212916121745,77.05606749745235,4,5,4.3548940397351,29.597425925925933,224.8615,25.677999999999997,1805.9609,22.353,8.998714285714287,42.662204081632645,5.281000000000001,25.867125,13.132117105263161,,7.0,969.0,1028.0,1,0,0,0,0,0,0
1477,AS14.17,7.083333333333332,0.4166666666666667,1.0833333333333333,0.09418615922468544,128.19260769807374,3,4,4.573426229508197,34.1886,269.0749285714286,25.677999999999997,1805.9609,91.32913497518275,8.830736842105264,67.750625,5.281000000000001,25.867125,13.132117105263161,,7.0,964.0,1029.0,0,1,0,0,0,0,0
1478,AS14.17,7.083333333333332,0.5,1.0833333333333333,0.03663048768281405,129.9806610137056,3,2,14.448276041666665,28.699024691358023,233.09347826086957,25.677999999999997,1805.9609,301.67266666666666,9.596388888888887,45.83388405797101,28.2706,25.867125,16.049,,7.0,961.0,1030.0,0,0,1,0,0,0,0
1479,AS14.17,7.0,0.5,1.0,0.0621634427242091,83.74883225656325,3,1,13.426100840336135,23.33091393442623,114.44136231884058,25.677999999999997,1805.9609,128.322,10.882466666666668,47.092082191780825,11.669872340425535,25.867125,10.04,,6.75,960.0,1030.0,0,0,0,1,0,0,0
1480,AS14.17,6.9230769230769225,0.5384615384615384,1.0,0.07869023683796514,68.74842161874516,3,1,12.945521582733813,25.58843710691824,111.44033734939761,25.677999999999997,1805.9609,121.31563636363636,16.3181,49.29080952380952,13.117690909090907,25.867125,10.04,,7.2,959.0,1030.0,0,0,0,0,1,0,0
1481,AS14.17,7.0,0.5384615384615384,1.0,0.13912632186331,32.23537456366245,0,0,6.357574712643678,22.007476377952763,110.26732394366198,25.677999999999997,1805.9609,53.68175,16.711947368421054,25.82746296296296,8.92116923076923,25.867125,15.368000000000002,,7.2,959.0,1030.0,0,0,0,0,0,1,0
1482,AS14.17,7.071428571428571,0.5714285714285714,1.0,0.1580335785439276,22.699746555533306,0,0,6.177654017857143,23.569867924528303,191.04077777777775,25.677999999999997,1805.9609,51.252,14.719333333333333,14.995580536912751,11.217785714285712,25.867125,19.147,,7.2,959.0,1030.0,0,0,0,0,0,0,1
1483,AS14.17,7.2,0.2,1.0,0.14966362369387806,22.466091033343616,0,0,5.9267822410148,18.919132075471694,213.3588148148148,25.677999999999997,1805.9609,91.32913497518275,8.910533333333333,16.323456869009586,14.463458333333335,25.867125,19.4,,7.0,959.0,1030.0,1,0,0,0,0,0,0
1484,AS14.17,7.133333333333334,0.3333333333333333,1.0,0.10891051979524344,24.905461536004,1,0,5.982811475409836,19.941903448275863,184.9478076923077,25.677999999999997,1805.9609,148.85,8.448588235294118,18.14371363636364,5.968,25.867125,20.159,,7.0,959.0,1030.0,0,1,0,0,0,0,0
1485,AS14.17,7.066666666666666,0.3333333333333333,1.0,0.08767154740254854,43.49130466529133,1,1,7.502259649122808,38.85733644859813,137.7225,25.677999999999997,1805.9609,53.992,27.34122857142857,44.00123,6.8294146341463415,25.867125,20.159,,7.2,962.0,1030.0,0,0,1,0,0,0,0
1486,AS14.17,7.066666666666666,0.6666666666666666,1.0,0.09957493388457296,33.14216667016345,3,2,7.697881944444443,33.370194267515934,92.87114285714287,25.677999999999997,1805.9609,43.4466,27.103314285714287,31.31269230769231,6.183269662921347,25.867125,14.0485,,7.0,964.0,1027.0,0,0,0,1,0,0,0
1487,AS14.17,7.066666666666666,0.5333333333333333,1.0,0.10992044599272273,45.29730676798426,2,4,8.330658823529411,31.173034482758624,101.14292105263156,25.677999999999997,1805.9609,17.095750000000002,28.573,46.22828735632184,21.452692307692303,25.867125,6.5492,,7.0,972.0,1024.0,0,0,0,0,1,0,0
1488,AS14.17,7.0769230769230775,0.6666666666666666,1.0,0.13576017173768604,45.315003201603496,3,3,6.737207865168539,22.951395104895106,138.92658620689656,25.677999999999997,1805.9609,27.628500000000006,8.830785714285714,40.77911111111111,17.846636363636364,25.867125,6.2941666666666665,,7.0,975.0,1022.0,0,0,0,0,0,1,0
1489,AS14.17,7.0,0.75,1.0,0.15547728582395862,43.63843721345413,1,2,6.823867469879517,19.557995098039214,171.89136842105262,25.677999999999997,1805.9609,91.32913497518275,8.6085,38.53685106382978,77.18080921334953,25.867125,2.417,,7.2,981.0,1022.0,0,0,0,0,0,0,1
1490,AS14.17,7.0769230769230775,0.75,1.0,0.15724706889424558,54.585769235869456,1,0,5.043131147540984,22.141971326164875,205.8494761904762,25.677999999999997,1805.9609,256.297,8.559571428571429,41.39335384615384,65.28866666666667,25.867125,5.019,,7.4,981.0,1022.0,1,0,0,0,0,0,0
1491,AS14.17,7.2,0.6,1.0,0.12553366351172893,42.85979811325432,1,0,4.274294964028777,25.655141065830716,176.72913333333332,25.677999999999997,1805.9609,256.297,9.271875,41.463013698630135,61.73923076923077,25.867125,3.01,,6.6,981.0,1023.0,0,1,0,0,0,0,0
1492,AS14.17,7.066666666666666,0.4666666666666667,1.0,0.08666105138614844,61.5563303601174,1,2,4.609054726368159,36.562171686746986,161.33837931034486,25.677999999999997,1805.9609,256.297,9.4526875,45.50329473684211,51.450705882352935,25.867125,3.01,,7.25,987.0,1023.0,0,0,1,0,0,0,0
1493,AS14.17,7.071428571428571,0.6428571428571429,1.0,0.0702179357653696,70.62166894743469,2,2,5.681333333333333,41.97033450704225,165.88307142857144,25.677999999999997,1805.9609,31.128,9.62225,38.407792682926825,25.41140909090909,25.867125,3.01,,7.2,992.0,1024.0,0,0,0,1,0,0,0
1494,AS14.17,7.0,0.8571428571428571,1.0,0.07742505810532771,81.85229970118323,2,2,57.20526148409894,35.92541694915254,151.3401351351351,25.677999999999997,2562.907,31.128,8.8526,47.17087128712872,22.40916216216216,25.867125,13.132117105263161,,7.2,998.0,1025.0,0,0,0,0,1,0,0
1495,AS14.17,7.2142857142857135,0.7857142857142857,1.0,0.12737874299143534,59.0465687860257,6,1,54.2357003257329,32.564905844155845,144.76802857142857,25.677999999999997,2562.907,63.90750000000001,12.96025,51.24582608695653,53.503171428571434,25.867125,8.035,,8.0,995.0,1032.0,0,0,0,0,0,1,0
1496,AS14.17,7.428571428571429,0.7857142857142857,1.0,0.1662525597704324,35.25411470869831,5,2,52.63264037854889,35.53737890625,116.70941666666668,25.677999999999997,2562.907,70.46340000000002,12.773588235294115,58.634404761904754,78.04211111111111,25.867125,8.035,,7.2,988.0,1038.0,0,0,0,0,0,0,1
1497,AS14.17,7.428571428571429,0.7857142857142857,1.0,0.1659135384059928,33.617918993453735,4,4,55.60881318681318,50.96055172413793,138.77729411764707,25.677999999999997,1805.9609,70.46340000000002,12.393529411764705,92.81782142857143,380.9466666666667,25.867125,8.035,,6.75,987.0,1043.0,1,0,0,0,0,0,0
1498,AS14.17,7.3076923076923075,0.9230769230769232,0.8,0.13101329994967242,44.18699263562174,0,3,59.63018699186993,45.03542391304348,200.89327272727272,25.677999999999997,1805.9609,37.02171428571429,8.39825,56.2132962962963,50.17047058823529,25.867125,3.079,,7.0,988.0,1043.0,0,1,0,0,0,0,0
1499,AS14.17,7.0,0.8571428571428571,0.8181818181818182,0.10554429892484048,65.58516385475126,0,2,67.66430985915493,34.111195555555554,152.7254,25.677999999999997,1805.9609,37.02171428571429,7.625066666666667,59.310179104477605,94.8885925925926,25.867125,3.079,,7.0,994.0,1043.0,0,0,1,0,0,0,0
1500,AS14.17,6.909090909090909,0.8181818181818182,0.75,0.11081708039072984,51.68901486024538,0,0,61.395934999999994,31.19902845528455,139.23827272727272,30.276,1805.9609,37.02171428571429,8.312066666666666,43.928677966101695,75.04153846153847,25.867125,18.980999999999998,,8.0,994.0,1043.0,0,0,0,1,0,0,0
1501,AS14.17,7.125,0.875,1.0,0.10580343728992464,67.39139206083861,0,1,69.80588,32.080642857142855,101.79376470588235,30.276,670.5417500000002,91.32913497518275,7.997818181818181,57.57381818181818,91.34947826086956,25.867125,24.97,,7.0,995.0,1043.0,0,0,0,0,1,0,0
1502,AS14.17,7.2,1.0,1.0,0.15514819431011553,59.556485983812905,1,1,109.68399378881986,37.56611111111111,40.728333333333346,30.276,670.5417500000002,91.32913497518275,8.34688888888889,81.67284210526316,56.92386956521739,25.867125,24.97,,7.25,997.0,1042.0,0,0,0,0,0,1,0
1504,AS14.17,7.166666666666668,-0.2,1.0,0.19599838022030125,61.306747484688785,8,3,34.78406598984771,34.52578861788618,80.8255,25.677999999999997,1805.9609,91.32913497518275,7.1778461538461515,69.61061764705882,716.5888125,25.867125,9.029,,7.5,1000.0,1018.0,1,0,0,0,0,0,0
1570,AS14.19,4.666666666666667,0.6666666666666666,0.6666666666666666,0.109655017921147,385.1698888937633,22,0,64.27664516129032,350.4349285714286,169.67486649659864,,144.64783333333332,,29.26725,5.037,41.96378385899815,4.182186845902634,7.5809999999999995,,6.6,919.0,998.0,0,0,0,0,0,1,0
1571,AS14.19,5.875,-0.625,0.5,0.09427118504865767,112.39525962105171,18,0,41.23139370078739,114.38977966101696,169.67486649659864,,144.64783333333332,,31.426263157894734,25.55,41.96378385899815,4.182186845902634,7.5809999999999995,,7.0,919.0,998.0,0,0,0,0,0,0,1
1572,AS14.19,6.307692307692308,-0.6923076923076923,0.6153846153846154,0.06834688650902226,100.67799999411147,14,0,35.419792682926825,101.46617391304348,169.67486649659864,,144.64783333333332,,25.968185185185185,36.06725,41.96378385899815,4.182186845902634,7.5809999999999995,,6.0,919.0,997.0,1,0,0,0,0,0,0
1573,AS14.19,6.533333333333332,-0.8666666666666667,0.5333333333333333,0.07664305112444875,46.17350292484666,16,0,22.344824468085108,46.46656302521009,4.354166666666666,,144.64783333333332,,22.76725,46.41066666666666,41.96378385899815,4.182186845902634,7.5809999999999995,,5.5,919.0,995.0,0,1,0,0,0,0,0
1574,AS14.19,6.2142857142857135,-0.7857142857142857,0.5,0.08553383049481772,45.566873554525706,21,0,10.861389189189188,48.82916666666666,4.354166666666666,,144.64783333333332,,10.5878,67.619,41.96378385899815,4.182186845902634,7.5809999999999995,,6.0,919.0,998.0,0,0,1,0,0,0,0
1575,AS14.19,5.857142857142858,-0.7142857142857143,0.35714285714285715,0.11201862630394983,49.32918695366902,23,0,10.435604444444444,48.297411764705885,4.354166666666666,,144.64783333333332,,9.24976470588235,27.9492,41.96378385899815,2.006,7.5809999999999995,,6.6,919.0,998.0,0,0,0,1,0,0,0
1576,AS14.19,6.071428571428571,-0.5714285714285714,0.42857142857142855,0.11812368044351967,50.38535038129552,25,1,10.730645283018866,39.185004166666666,242.518,,144.64783333333332,,8.908,27.51208333333333,41.96378385899815,7.6514444444444445,7.5809999999999995,,6.6,919.0,1000.0,0,0,0,0,1,0,0
1577,AS14.19,6.4,-0.4,0.7333333333333333,0.12999723320950232,47.52222122660781,21,2,10.830536885245902,33.81419191919192,201.34175,,144.64783333333332,,10.05,23.76166666666667,41.96378385899815,6.628181818181818,7.5809999999999995,,7.4,903.0,996.0,0,0,0,0,0,1,0
1578,AS14.19,6.866666666666666,-0.13333333333333333,1.0,0.13967704451024726,41.647273182868965,25,4,9.872831223628694,29.18968456375839,127.23471428571429,,144.64783333333332,,12.167764705882352,21.6679,41.96378385899815,7.0904,7.5809999999999995,,7.0,891.0,992.0,0,0,0,0,0,0,1
1579,AS14.19,7.0,-0.26666666666666666,1.0666666666666669,0.11785747915048965,36.482271514980994,23,3,21.90713131313132,30.58065957446809,108.02083333333331,,144.64783333333332,,12.324647058823528,8.76,41.96378385899815,2.0235000000000003,7.5809999999999995,,7.2,880.0,989.0,1,0,0,0,0,0,0
1580,AS14.19,7.2,-0.2,1.0,0.11151902321621712,57.1288917140596,21,3,20.684642857142855,50.45571323529411,28.42533333333333,,144.64783333333332,,11.9074375,146.73115528127053,79.40566666666666,4.182186845902634,7.5809999999999995,,6.4,877.0,989.0,0,1,0,0,0,0,0
1581,AS14.19,6.866666666666666,-0.26666666666666666,0.6666666666666666,0.11000214522121994,56.475183247271616,12,1,22.536213541666665,51.944351219512185,169.67486649659864,,144.64783333333332,,9.624133333333333,146.73115528127053,79.40566666666666,2.9406666666666665,7.5809999999999995,,7.6,873.0,991.0,0,0,1,0,0,0,0
1582,AS14.19,7.066666666666666,-0.2,0.7333333333333333,0.11358379456477312,59.27203061629314,10,1,10.995145945945945,50.86754794520548,169.67486649659864,,144.64783333333332,,9.019133333333334,7.9528333333333325,79.40566666666666,2.9406666666666665,7.5809999999999995,,6.6,868.0,993.0,0,0,0,1,0,0,0
1583,AS14.19,6.866666666666666,-0.06666666666666668,0.6,0.09456917722358378,47.01521429517766,6,0,13.871530303030305,42.243272727272725,169.67486649659864,,144.64783333333332,,8.866266666666666,7.9528333333333325,41.96378385899815,2.9406666666666665,7.5809999999999995,,7.0,868.0,993.0,0,0,0,0,1,0,0
1584,AS14.19,7.066666666666666,-0.13333333333333333,0.6666666666666666,0.10242061878259608,43.80211765509026,16,0,13.482865671641793,28.78708542713568,169.67486649659864,,144.64783333333332,,16.427411764705884,24.28390909090909,41.96378385899815,4.182186845902634,7.5809999999999995,,8.0,868.0,992.0,0,0,0,0,0,1,0
1585,AS14.19,7.2,-0.26666666666666666,0.7333333333333333,0.12201802249892105,43.636061042687146,24,0,12.87567906976744,28.041552238805966,169.67486649659864,,60.16366666666667,,17.85029411764706,45.46266666666667,41.96378385899815,4.182186845902634,7.5809999999999995,,7.25,868.0,990.0,0,0,0,0,0,0,1
1586,AS14.19,7.428571428571429,-0.6428571428571429,0.8571428571428571,0.12906700880175467,38.725112114252,30,1,11.154581395348835,24.06658910891089,169.67486649659864,,60.16366666666667,,18.25635294117647,45.46266666666667,41.96378385899815,4.182186845902634,7.5809999999999995,,6.6,867.0,986.0,1,0,0,0,0,0,0
1587,AS14.19,7.2857142857142865,-0.9285714285714286,0.9285714285714286,0.13787160052165445,33.548850405873274,30,1,10.953221804511278,28.57386069651741,169.67486649659864,,60.16366666666667,,11.8828,66.9875,41.96378385899815,4.182186845902634,7.5809999999999995,,6.8,865.0,984.0,0,1,0,0,0,0,0
1588,AS14.19,6.857142857142858,-0.8571428571428571,0.8571428571428571,0.12224061114049972,31.761162078791642,27,3,10.70427213114754,28.60373043478261,169.67486649659864,,144.64783333333332,,10.150333333333334,71.52666666666667,41.96378385899815,4.182186845902634,13.3355,,7.2,863.0,985.0,0,0,1,0,0,0,0
1589,AS14.19,6.866666666666666,-0.6,0.8,0.13002095196107066,33.76026553285532,27,3,10.179235690235693,33.734013698630136,169.67486649659864,,144.64783333333332,,10.907133333333332,71.52666666666667,41.96378385899815,4.182186845902634,13.3355,,6.75,865.0,986.0,0,0,0,1,0,0,0
1590,AS14.19,6.928571428571429,-0.42857142857142855,0.8571428571428571,0.09314304591803917,35.547360420227044,20,3,22.17769483568075,33.0362397260274,169.67486649659864,,144.64783333333332,,9.450357142857145,11.268999999999998,41.96378385899815,4.182186845902634,13.3355,,6.8,867.0,987.0,0,0,0,0,1,0,0
1591,AS14.19,6.928571428571429,-0.5,0.8571428571428571,0.10048674645314364,39.73513874842252,18,1,27.191304597701148,33.06853623188406,169.67486649659864,,144.64783333333332,,9.668,10.756333333333332,41.96378385899815,4.182186845902634,7.5809999999999995,,7.2,871.0,985.0,0,0,0,0,0,1,0
1592,AS14.19,6.928571428571429,-0.2857142857142857,0.8571428571428571,0.08331669462519692,33.724934533948,16,0,27.428377777777783,22.774607407407412,169.67486649659864,,144.64783333333332,,8.584642857142857,28.78338888888889,41.96378385899815,4.182186845902634,7.5809999999999995,,7.2,871.0,983.0,0,0,0,0,0,0,1
1593,AS14.19,7.066666666666666,-0.3333333333333333,0.9333333333333332,0.09694112241220773,32.40635449545725,18,0,10.655865979381444,23.17745394736842,169.67486649659864,,144.64783333333332,,9.965866666666667,25.087518518518518,41.96378385899815,4.182186845902634,7.5809999999999995,,7.0,871.0,981.0,1,0,0,0,0,0,0
1594,AS14.19,7.133333333333334,0.0,0.8666666666666667,0.10855282965328146,38.13682190686057,27,0,18.115484304932735,29.145051813471504,169.67486649659864,,144.64783333333332,,11.712266666666665,35.84460869565218,41.96378385899815,10.5705,7.5809999999999995,,6.4,871.0,981.0,0,1,0,0,0,0,0
1595,AS14.19,6.866666666666666,-0.4,0.9333333333333332,0.13012305171232094,44.04496734093647,25,0,17.826823788546253,34.255859574468076,169.67486649659864,,144.64783333333332,,14.327529411764706,23.926473684210528,41.96378385899815,7.850428571428571,7.5809999999999995,,6.8,871.0,981.0,0,0,1,0,0,0,0
1596,AS14.19,6.7333333333333325,-0.4,0.9333333333333332,0.11796940081365173,46.10132231495598,23,1,19.63955,54.09723018867925,169.67486649659864,,144.64783333333332,,14.077411764705882,44.80430769230769,41.96378385899815,7.850428571428571,7.5809999999999995,,6.8,873.0,982.0,0,0,0,1,0,0,0
1597,AS14.19,6.666666666666668,-0.8,1.0,0.1031489505524432,50.09416054804392,9,1,8.244080882352941,60.40203409090909,169.67486649659864,,144.64783333333332,,12.835176470588234,36.298307692307695,41.96378385899815,4.2236666666666665,7.5809999999999995,,6.8,874.0,983.0,0,0,0,0,1,0,0
1598,AS14.19,6.8,-0.8,1.0,0.0812039225412387,55.25769443776875,8,2,5.748139784946237,67.19208016877637,169.67486649659864,,229.132,,9.2624375,41.15236363636364,41.96378385899815,4.182186845902634,7.5809999999999995,,6.8,878.0,983.0,0,0,0,0,0,1,0
1599,AS14.19,6.8,-0.7333333333333333,0.9333333333333332,0.09223852836503044,55.351493964712326,10,1,5.843349514563108,48.09262121212121,169.67486649659864,,229.132,,9.2130625,28.1234,41.96378385899815,2.8930000000000002,7.5809999999999995,,7.6,881.0,983.0,0,0,0,0,0,0,1
1600,AS14.19,7.066666666666666,-0.4,1.0,0.09240164033505503,45.259617642444724,13,1,11.080081967213118,38.43061904761905,169.67486649659864,,229.132,,8.8491875,23.536352941176467,41.96378385899815,2.8930000000000002,7.5809999999999995,,6.4,883.0,983.0,1,0,0,0,0,0,0
1601,AS14.19,6.933333333333334,-0.13333333333333333,1.0,0.11524806941967893,33.69965440736097,16,0,11.707650349650349,26.531530612244897,169.67486649659864,,144.64783333333332,,9.722066666666667,1218.9415600000002,41.96378385899815,2.8930000000000002,7.5809999999999995,,6.8,883.0,984.0,0,1,0,0,0,0,0
1602,AS14.19,6.933333333333334,0.2,1.1333333333333333,0.12414589623397222,26.683571883283864,17,0,6.924793103448277,32.841010695187165,169.67486649659864,,144.64783333333332,,8.7515625,2011.6736,41.96378385899815,4.182186845902634,7.5809999999999995,,6.0,883.0,986.0,0,0,1,0,0,0,0
1603,AS14.19,6.461538461538463,-0.07692307692307693,1.0769230769230769,0.12704250306185058,28.09307514380857,17,1,4.926312925170068,39.003569620253174,169.67486649659864,,144.64783333333332,,9.104529411764704,1781.8857058823528,41.96378385899815,4.182186845902634,7.5809999999999995,,6.6,883.0,988.0,0,0,0,1,0,0,0
1604,AS14.19,6.538461538461537,-0.2307692307692308,1.0,0.11775335045785595,30.93067231757493,16,1,4.608749152542373,39.762791666666665,169.67486649659864,,144.64783333333332,,16.404777777777774,24.29288888888889,41.96378385899815,4.182186845902634,7.5809999999999995,,7.25,882.0,990.0,0,0,0,0,1,0,0
1605,AS14.19,6.666666666666668,-0.75,0.8333333333333334,0.09767477442927824,46.98497311530575,15,1,11.129861842105266,45.881877005347604,546.49,,144.64783333333332,,15.143105263157894,28.24525,41.96378385899815,4.182186845902634,1.8265,,7.75,882.0,990.0,0,0,0,0,0,1,0
1606,AS14.19,7.153846153846153,-0.15384615384615385,1.0,0.14382673743053173,47.70681632132757,17,1,26.92850666666667,41.242299212598425,546.49,,144.64783333333332,,19.953235294117647,25.8757,41.96378385899815,4.182186845902634,1.8265,,6.333333333333332,887.0,990.0,0,0,0,0,0,0,1
1607,AS14.19,7.0,-0.5714285714285714,1.0,0.12358148986774978,47.81031080033328,16,1,26.90367088607595,48.79147272727273,546.49,,144.64783333333332,,13.947,31.187952380952378,18.532714285714285,4.182186845902634,1.8265,,6.4,893.0,989.0,1,0,0,0,0,0,0
1608,AS14.19,6.7333333333333325,-0.3333333333333333,0.9333333333333332,0.1325831161216777,43.13278361649541,14,1,21.695626436781613,54.296160305343506,169.67486649659864,,144.64783333333332,,16.688333333333333,31.1114375,14.616636363636365,4.182186845902634,7.5809999999999995,,7.2,898.0,989.0,0,1,0,0,0,0,0
1609,AS14.19,6.625,-0.4375,0.6875,0.058109688352143474,43.245450247020614,14,0,12.220099447513812,52.01562732919254,169.67486649659864,,144.64783333333332,,11.79675,28.50907317073171,14.616636363636365,4.182186845902634,7.5809999999999995,,7.0,898.0,990.0,0,0,1,0,0,0,0
1610,AS14.19,6.866666666666666,0.26666666666666666,0.6666666666666666,0.0580030412734542,42.032954756338995,22,0,11.93491304347826,45.856803571428564,5.125,,144.64783333333332,,10.270866666666667,33.637411764705874,7.7635,4.182186845902634,7.5809999999999995,,6.8,898.0,990.0,0,0,0,1,0,0,0
1611,AS14.19,7.0,0.2,0.7333333333333333,0.06549801739770833,48.22224857174072,20,0,12.33062621359223,37.31187096774194,5.125,,144.64783333333332,,9.672266666666667,36.63725,41.96378385899815,1.5145,7.5809999999999995,,7.8,898.0,990.0,0,0,0,0,1,0,0
1612,AS14.19,7.2,0.2,0.9333333333333332,0.12103895587967348,39.737881439248326,23,0,10.135852813852814,34.99326388888889,5.125,,144.64783333333332,,11.627866666666666,47.06586666666666,41.96378385899815,1.5165,7.5809999999999995,,7.4,898.0,989.0,0,0,0,0,0,1,0
1613,AS14.19,7.333333333333332,0.2,1.0,0.16956297638047207,41.13241270357971,24,2,10.076614349775783,43.65163779527559,169.67486649659864,,144.64783333333332,,12.286375,28.67283333333333,41.96378385899815,1.5165,7.5809999999999995,,6.6,900.0,989.0,0,0,0,0,0,0,1
1614,AS14.19,7.2666666666666675,0.13333333333333333,1.0,0.1506246684997552,37.87838342893927,22,2,23.95522173913044,56.3299173553719,169.67486649659864,,144.64783333333332,,13.2916875,40.63058333333333,41.96378385899815,1.5185,7.5809999999999995,,7.0,902.0,989.0,1,0,0,0,0,0,0
1679,AS14.20,7.0,-1.0,1.0,0.05509874435031855,73.88019995689395,0,0,30.207857142857147,6.086,43.303,17.135437500000002,31.647,,15.716423675321817,47.557,46.717000000000006,545.854,14.771499999999998,,7.0,714.0,831.0,0,0,0,0,1,0,0
1680,AS14.20,7.0,0.0,0.4,0.05509874435031855,66.5824999411901,0,0,30.192875,6.086,43.303,17.135437500000002,31.647,,15.716423675321817,47.557,46.717000000000006,545.854,14.771499999999998,,7.5,714.0,831.0,0,0,0,0,0,1,0
1681,AS14.20,7.222222222222222,0.4444444444444444,0.4444444444444444,0.007716049382716044,51.705526314283674,0,0,27.1414,16.36084,43.303,17.135437500000002,31.647,,14.5595,25.285,46.717000000000006,269.49150000000003,14.771499999999998,,7.6,714.0,831.0,0,0,0,0,0,0,1
1682,AS14.20,7.384615384615384,0.6923076923076923,0.5384615384615384,0.025462962962962958,47.641250004370995,0,1,17.7285,27.193487179487175,48.255,17.135437500000002,340.06833585858584,,13.781111111111109,3.013,46.717000000000006,182.207,14.771499999999998,,6.8,726.0,831.0,1,0,0,0,0,0,0
1683,AS14.20,7.2857142857142865,0.5,0.5714285714285714,0.029398148148148145,70.4489999973413,0,2,9.15195238095238,32.625767857142854,70.41466666666669,17.135437500000002,445.804,,13.8084,38.549166666666665,46.717000000000006,292.55657142857143,14.771499999999998,,6.0,733.0,831.0,0,1,0,0,0,0,0
1684,AS14.20,6.857142857142858,0.0,0.2857142857142857,0.053549382716049386,58.0026262601217,0,2,13.984297297297296,34.72029166666667,78.86633333333333,17.135437500000002,198.2975,,15.0265,46.9605625,46.717000000000006,149.852,14.7715,,6.8,741.0,831.0,0,0,1,0,0,0,0
1685,AS14.20,6.571428571428571,-0.14285714285714285,0.14285714285714285,0.04785095856524429,56.85496078051777,0,1,15.5663,27.243625,99.45299999999999,17.135437500000002,198.2975,,12.794705882352938,45.78058333333333,46.717000000000006,168.09557142857142,14.7715,,7.0,737.0,831.0,0,0,0,1,0,0,0
1686,AS14.20,6.615384615384616,0.0,0.2307692307692308,0.05631083202511775,41.6962410765035,0,0,17.637740259740262,15.653642857142858,61.54609090909091,17.135437500000002,162.01783333333333,,12.716,29.503368421052627,46.717000000000006,37.0025,14.7715,,6.25,737.0,831.0,0,0,0,0,1,0,0
1687,AS14.20,6.6923076923076925,0.38461538461538464,0.38461538461538464,0.032548860814166934,38.63421875238421,0,0,24.84263888888889,15.675476190476193,51.881625,17.135437500000002,208.24033333333333,,8.995333333333333,22.149666666666665,46.717000000000006,153.7758987468672,14.771499999999998,,7.4,737.0,831.0,0,0,0,0,0,1,0
1688,AS14.20,6.9230769230769225,0.6153846153846154,0.6153846153846154,0.07113897878460985,41.41861666838329,4,0,23.021212121212123,14.185947368421054,8.8744,17.135437500000002,279.906,,14.501,13.193473684210524,46.717000000000006,153.7758987468672,14.771499999999998,,7.5,737.0,830.0,0,0,0,0,0,0,1
1689,AS14.20,7.0769230769230775,0.8461538461538461,0.6923076923076923,0.1480197030268418,47.815604653469364,4,2,24.05313043478261,24.94208333333333,35.950563353613354,17.135437500000002,494.903,,14.501,40.93275000000001,46.717000000000006,164.2202,14.771499999999998,,7.0,740.0,829.0,1,0,0,0,0,0,0
